,ID,tags,text
2286,NCT02317991,1:12:treatment,open biopsy
2287,NCT02048722,"27:38:treatment,","Major surgical procedure, open biopsy, or significant traumatic injury within 28 days before registration"
2288,NCT02310633,14:21:chronic_disease,no receptive aphasia (impairing ability to comprehend task instructions)
2289,NCT01686373,23:30:chronic_disease,Patients must have an aphasia diagnosis as confirmed by the Western Aphasia Battery-Revised
2290,NCT02308904,6:17:chronic_disease,with thalassemia (any genotype)
2291,NCT02105766,15:26:chronic_disease,Patients with thalassemia who have grade 2 or 3 iron overload
2292,NCT02296684,104:111:allergy_name,A history of allergic reactions attributed to compounds of similar chemical or biologic composition to MK-3475 or other agents used in the study
2293,NCT02296684,",,,,,,259:266:treatment","Sexually active women of childbearing potential and men must agree to use 2 methods of contraception (hormonal or barrier method of birth control, abstinence) prior to study entry, for the duration of study participation, and for 120 days after last dose of MK-3475"
2294,NCT02282462,12:25:treatment,completion pneumonectomy
2295,NCT02282462,12:25:treatment,undergoing pneumonectomy
2296,NCT02269293,5:29:chronic_disease,"Any life-threatening illness, medical condition or organ system dysfunction which, in the investigator's opinion, could compromise the subject's safety, or put the study outcomes at undue risk"
2297,NCT01891812,1:25:chronic_disease,life-threatening illness as determined by attending clinician
2298,NCT02266745,"10:30:chronic_disease,,,,,",Unstable cardiac dysrhythmias or persistent prolongation of the corrected QT interval (QTc) (Fridericia) to >450 msec for males or >470 msec for females
2299,NCT01261728,"9:29:chronic_disease,,",Ongoing cardiac dysrhythmias of NCI CTCAE Version 4.0 grade ? 2
2300,NCT02261519,",,111:125:treatment",at least 6 times duration of the reported half life or minimum four (4) months for other depot or long-acting antipsychotics
2301,NCT02233868,1:15:treatment,antipsychotics
2302,NCT02252081,1:28:chronic_disease,Decompensated heart failure
2303,NCT02053246,1:28:chronic_disease,Decompensated heart failure
2304,NCT02249520,26:36:treatment,Any contraindications to MR imaging
2305,NCT02067975,40:50:treatment,Metal in body that will interfere with MR imaging
2306,NCT02234934,7:25:chronic_disease,Major congenital anomaly
2307,NCT01072370,19:37:chronic_disease,Presence of major congenital anomaly
2308,NCT02233868,1:17:treatment,anticholinergics
2309,NCT02097121,"8:24:treatment,",Use of anticholinergics or other medications to treat OAB symptoms within 7 days
2310,NCT02232516,39:43:cancer,Histologically confirmed diagnosis of PTCL (using the most recent edition of the World Health Organization [WHO] Classification of Tumors of Hematopoietic and Lymphoid Tissues as guidance)
2311,NCT01908777,1:5:cancer,PTCL
2312,NCT02213497,",,,,,171:183:treatment","Women of child-bearing potential as long as she agrees to use a recognized method of birth control (e.g. oral contraceptive, IUD, condoms or other barrier methods etc.). Hysterectomy or menopause must be clinically documented"
2313,NCT01449149,",,,,,,171:183:treatment","Women of child-bearing potential as long as she agrees to use a recognized method of birth control (e.g. oral contraceptive , IUD, condoms or other barrier methods etc.) Hysterectomy or menopause must be clinically documented"
2314,NCT02203903,1:35:cancer,Acute lymphoblastic leukemia (ALL)
2315,NCT02181478,1:35:cancer,Acute lymphoblastic leukemia (ALL)
2316,NCT02193373,8:11:treatment,Normal EKG
2317,NCT02004275,"4:7:treatment,,,",No EKG evidence of > grade 2 (> 480 ms) corrected QT (QTc) prolongation
2318,NCT02186418,"10:26:chronic_disease,,","Adequate cardiac function, defined as left ventricular ejection fraction greater than 40 percent"
2319,NCT02004275,10:26:chronic_disease,Adequate cardiac function
2320,NCT02179853,32:40:allergy_name,History of hypersensitivity to anakinra
2321,NCT02043548,20:28:treatment,1 week washout for anakinra
2322,NCT02171104,7:42:chronic_disease,Other Inherited Metabolic Disorders (IMD)
2323,NCT01962415,1:36:chronic_disease,Inherited Metabolic Disorders (IMD)
2324,NCT02163317,"1:10:treatment,",Bone scan completed within 90 days
2325,NCT02040610,1:10:treatment,"Bone scan is not required for patients enrolled with a single intermediate risk factor only, but this scan may be obtained at the discretion of the treating physician"
2326,NCT02158793,42:64:treatment,Facial composite tissue defect requiring facial transplantation as determined by the treating Plastic and Reconstructive Surgeon
2327,NCT01140087,35:57:treatment,Facial defect or injury requiring facial transplantation as determined by the treating Plastic and Reconstructive Surgeon
2328,NCT02152956,43:63:chronic_disease,Any prior history of or suspected current autoimmune disorders
2329,NCT01130077,58:78:chronic_disease,"Patients must not have a history of, or currently active autoimmune disorders"
2330,NCT02145351,30:48:chronic_disease,"Infiltrative or inflammatory myocardial disease (amyloid, sarcoid)"
2331,NCT02058095,30:48:chronic_disease,"Infiltrative or inflammatory myocardial disease (amyloid, sarcoid)"
2332,NCT02143050,27:36:allergy_name,Known hypersensitivity to Metformin or any of its components
2333,NCT01666665,14:23:allergy_name,Allergies to Metformin
2334,NCT02131805,1:8:cancer,"BCC/SCC that was previously treated (ie, recurrent BCC/SCC)"
2335,NCT02131805,"1:8:cancer,",BCC/SCC within 3 cm of another treated or untreated BCC/SCC
2336,NCT02128906,74:97:treatment,Appropriate studies will be undertaken in patients receiving combination anti-retroviral therapy when indicated
2337,NCT01505062,12:35:treatment,Concurrent anti-retroviral therapy that would inactivate the investigational agent
2338,NCT02128100,1:43:chronic_disease,Acquired Immune Deficiency Syndrome (AIDS) based on CDC criteria
2339,NCT02040610,1:43:chronic_disease,Acquired Immune Deficiency Syndrome (AIDS) based upon current Centers for Disease Control (CDC)
2340,NCT02122185,27:55:treatment,subjects who will undergo intraperitoneal chemotherapy
2341,NCT01815359,40:68:treatment,Subjects who have previously undergone intraperitoneal chemotherapy
2342,NCT02108860,"1:10:chronic_disease,,,,,,,,","Cytopenia: platelet count < 100,000/mm3, white blood cell count (WBC) < 3,000/mm3 (3 x 109/L), absolute neutrophil count < 1500/mm3, hemoglobin (Hgb) < 8.5 g/dL"
2343,NCT00977977,"1:10:chronic_disease,,,,,,","Cytopenia (neutrophils <1500/mm^3 and/or thrombocytopenia <75,000) and/or CD4 T cell count <200/mm^3)"
2344,NCT02101034,16:38:treatment,Drugs that are proton pump inhibitors
2345,NCT01200940,",24:46:treatment",alter gastric pH (e.g. proton pump inhibitors)
2346,NCT02088554,18:35:treatment,Patient requires emergency surgery
2347,NCT02000115,10:27:treatment,Need for emergency surgery for any reason
2348,NCT02078102,1:23:cancer,Non-Hodgkin's lymphoma must be in either first or second partial response or better
2349,NCT01951885,1:23:cancer,Non-Hodgkin's lymphoma
2350,NCT02058095,"20:44:chronic_disease,,",Prior diagnosis of intrinsic renal diseases including renal artery stenosis of > 50%
2351,NCT01970176,"20:44:chronic_disease,,",Prior diagnosis of intrinsic renal diseases including renal artery stenosis of > 50%
2352,NCT02044120,8:38:chronic_disease,Active central nervous system disease
2353,NCT01841333,34:64:chronic_disease,Without clinical signs of active central nervous system disease
2354,NCT02035137,19:38:chronic_disease,Patients who have bone marrow disease must still have adequate bone marrow function to enter the study
2355,NCT01614197,102:121:chronic_disease,Patient must have evaluable or measurable disease documented by clinical or radiographic criteria or bone marrow disease present at study entr
2356,NCT02016924,8:41:chronic_disease,Active hepatitis C virus (HCV) infection
2357,NCT01940757,32:65:chronic_disease,Positive confirmatory test for hepatitis C virus (HCV) infection
2358,NCT02008656,22:35:cancer,Primary unresectable rectal cancer
2359,NCT00819208,4:17:cancer,No rectal cancer
2360,NCT01990209,1:5:cancer,HER2+ patients in this group must have received a minimum of 2 lines of HER2-directed therapy in the advanced setting
2361,NCT01570998,1:5:cancer,HER2 positive (as defined in Treatment Policy under HER2)
2362,NCT01974609,42:63:chronic_disease,individuals with documented or suspected chronic pain syndrome
2363,NCT01777035,8:29:chronic_disease,Severe chronic pain syndrome on admission
2364,NCT01967823,12:36:chronic_disease,Concurrent opportunistic infections
2365,NCT01174121,12:36:chronic_disease,Concurrent opportunistic infections
2366,NCT01962415,1:41:chronic_disease,Hemophagocytic Lymphohistiocytosis (HLH) syndromes
2367,NCT01652092,1:41:chronic_disease,Hemophagocytic Lymphohistiocytosis (HLH)
2368,NCT01951885,1:29:cancer,Chronic lymphocytic leukemia
2369,NCT01810588,1:29:chronic_disease,"Chronic lymphocytic leukemia, relapsed or with poor prognostic features"
2370,NCT01925131,32:46:cancer,Patients must have evidence of acute leukemia in their peripheral blood or bone marrow
2371,NCT01925131,65:79:cancer,"patients with previous documented history of CNS involvement of acute leukemia, or with clinical signs or symptoms consistent with CNS involvement of acute leukemia"
2372,NCT01896999,6:32:chronic_disease,have primary refractory disease
2373,NCT01760655,16:42:chronic_disease,Any relapse or primary refractory disease
2374,NCT01873131,37:48:cancer,Infant with one or more superficial hemangiomas in the preproliferative phase or very early proliferative growth phase
2375,NCT01873131,14:25:cancer,Infants with hemangiomas that threaten vital functions (e.g. obstructing the airway or impairing hearing or vision)
2376,NCT01850355,46:55:treatment,A non-responder or history of intolerance to buspirone
2377,NCT01821690,14:23:treatment,Ingestion of buspirone during the month prior to enrollment
2378,NCT01823198,1:26:cancer,Myelodysplastic syndromes with intermediat
2379,NCT01660607,1:26:cancer,Myelodysplastic syndromes
2380,NCT01804634,7:26:chronic_disease,Major ABO incompatibility
2381,NCT01804634,7:26:chronic_disease,Minor ABO incompatibility
2382,NCT01789281,53:63:treatment,"Patient is currently benefiting from treatment with everolimus, as determined by the guidelines of the parent protocol"
2383,NCT01734512,"79:89:treatment,,","Because no dosing or adverse event data are currently available on the use of everolimus in patients <3 years of age,"
2384,NCT01743950,25:49:treatment,May not be on full dose anti-coagulation therapy
2385,NCT01684397,23:47:treatment,Subjects currently on anti-coagulation therapy
2386,NCT01684397,1:39:treatment,Coronary artery bypass grafting (CABG)
2387,NCT01626079,"1:39:treatment,",Coronary artery bypass grafting (CABG) within 30 days prior to subject registration
2388,NCT01653093,1:44:chronic_disease,Acute or chronic severe renal insufficiency
2389,NCT01653080,1:44:chronic_disease,Acute or chronic severe renal insufficiency
2390,NCT01624090,1:17:treatment,Hepatic Function
2391,NCT01618357,1:17:treatment,Hepatic Function
2392,NCT01555905,22:49:chronic_disease,Clinical evidence of impaired pulmonary function
2393,NCT01555905,25:52:chronic_disease,No clinical evidence of impaired pulmonary function
2394,NCT01505569,8:23:cancer,Infant Medulloblastoma
2395,NCT01505569,1:16:cancer,Medulloblastoma
2396,NCT01438073,",,20:49:chronic_disease",Men and women with hypogonadotropic hypogonadism
2397,NCT00914823,",,20:49:chronic_disease",Men and women with hypogonadotropic hypogonadism
2398,NCT01433965,",,30:45:treatment",Between 6 months to 8 months post transplant
